"","Complaint","Lat","Lon"
"6053","Maintenance or Facility",NA,NA
"6054","Maintenance or Facility",NA,NA
"6055","Maintenance or Facility",NA,NA
"6056","Maintenance or Facility",40.77662723,-73.83905371
"6057","Maintenance or Facility",NA,NA
"6058","Maintenance or Facility",NA,NA
"6059","Maintenance or Facility",40.71786415,-73.94832012
"6060","Maintenance or Facility",NA,NA
"6061","Maintenance or Facility",NA,NA
"6062","Maintenance or Facility",NA,NA
"6063","Maintenance or Facility",NA,NA
"6064","Maintenance or Facility",NA,NA
"6065","Maintenance or Facility",NA,NA
"6066","Maintenance or Facility",40.7046066,-73.88114834
"6067","Maintenance or Facility",NA,NA
"6068","Maintenance or Facility",NA,NA
"6069","Maintenance or Facility",NA,NA
"6070","Maintenance or Facility",40.61996165,-74.02365517
"6071","Maintenance or Facility",NA,NA
"6072","Maintenance or Facility",NA,NA
"6073","Maintenance or Facility",NA,NA
"6074","Maintenance or Facility",NA,NA
"6075","Maintenance or Facility",NA,NA
"6076","Maintenance or Facility",NA,NA
"6077","Maintenance or Facility",NA,NA
"6078","Maintenance or Facility",NA,NA
"6079","Maintenance or Facility",40.70782435,-74.00432825
"6080","Maintenance or Facility",NA,NA
"6081","Maintenance or Facility",NA,NA
"6082","Maintenance or Facility",NA,NA
"6083","Maintenance or Facility",NA,NA
"6084","Maintenance or Facility",NA,NA
"6085","Maintenance or Facility",NA,NA
"6086","Maintenance or Facility",NA,NA
"6087","Maintenance or Facility",NA,NA
"6088","Maintenance or Facility",40.70440437,-73.8820107
"6089","Maintenance or Facility",NA,NA
"6090","Maintenance or Facility",NA,NA
"6091","Maintenance or Facility",NA,NA
"6092","Maintenance or Facility",NA,NA
"6093","Maintenance or Facility",NA,NA
"6094","Maintenance or Facility",NA,NA
"6095","Maintenance or Facility",NA,NA
"6096","Maintenance or Facility",NA,NA
"6097","Maintenance or Facility",NA,NA
"6098","Maintenance or Facility",NA,NA
"6099","Maintenance or Facility",40.60886139,-74.00065548
"6100","Maintenance or Facility",40.73029302,-73.75110269
"6101","Maintenance or Facility",40.59695754,-73.95738351
"6102","Maintenance or Facility",NA,NA
"6103","Maintenance or Facility",NA,NA
"6104","Maintenance or Facility",40.60644426,-73.81952301
"6105","Maintenance or Facility",NA,NA
"6106","Maintenance or Facility",40.72972315,-73.95924335
"6107","Maintenance or Facility",NA,NA
"6108","Maintenance or Facility",40.7735301,-73.98533081
"6109","Maintenance or Facility",40.77745272,-73.9888431
"6110","Maintenance or Facility",NA,NA
"6111","Maintenance or Facility",NA,NA
"6112","Maintenance or Facility",40.80563944,-73.93439205
"6113","Maintenance or Facility",40.81160127,-73.93489192
"6114","Maintenance or Facility",NA,NA
"6115","Maintenance or Facility",NA,NA
"6116","Maintenance or Facility",NA,NA
"6117","Maintenance or Facility",NA,NA
"6118","Maintenance or Facility",40.68377771,-73.76974413
"6119","Maintenance or Facility",NA,NA
"6120","Maintenance or Facility",40.78586641,-73.95092872
"6121","Maintenance or Facility",NA,NA
"6122","Maintenance or Facility",NA,NA
"6123","Maintenance or Facility",40.60235828,-74.01262213
"6124","Maintenance or Facility",NA,NA
"6125","Maintenance or Facility",NA,NA
"6126","Maintenance or Facility",NA,NA
"6127","Maintenance or Facility",NA,NA
"6128","Maintenance or Facility",NA,NA
"6129","Maintenance or Facility",NA,NA
"6130","Maintenance or Facility",NA,NA
"6131","Maintenance or Facility",40.73512654,-74.00157324
"6132","Maintenance or Facility",NA,NA
"6133","Maintenance or Facility",NA,NA
"6134","Maintenance or Facility",40.84325728,-73.91191787
"6135","Maintenance or Facility",40.72060064,-73.9547539
"6136","Maintenance or Facility",NA,NA
"6137","Maintenance or Facility",40.6127337,-74.01171285
"6138","Maintenance or Facility",NA,NA
"6139","Maintenance or Facility",NA,NA
"6140","Maintenance or Facility",NA,NA
"6141","Maintenance or Facility",NA,NA
"6142","Maintenance or Facility",NA,NA
"6143","Maintenance or Facility",NA,NA
"6144","Maintenance or Facility",40.76979287,-73.91682025
"6145","Maintenance or Facility",NA,NA
"6146","Maintenance or Facility",40.74643173,-73.80335091
"6147","Maintenance or Facility",NA,NA
"6148","Maintenance or Facility",40.70819543,-73.96593648
"6149","Maintenance or Facility",NA,NA
"6150","Maintenance or Facility",NA,NA
"6151","Maintenance or Facility",NA,NA
"6152","Maintenance or Facility",NA,NA
"6153","Maintenance or Facility",NA,NA
"6154","Maintenance or Facility",NA,NA
"6155","Maintenance or Facility",NA,NA
"6156","Maintenance or Facility",NA,NA
"6157","Maintenance or Facility",40.70790105,-73.85110073
"6158","Maintenance or Facility",NA,NA
"6159","Maintenance or Facility",NA,NA
"6160","Maintenance or Facility",NA,NA
"6161","Maintenance or Facility",40.71625121,-73.8373273
"6162","Maintenance or Facility",NA,NA
"6163","Maintenance or Facility",NA,NA
"6164","Maintenance or Facility",NA,NA
"6165","Maintenance or Facility",40.72458707,-73.85156132
"6166","Maintenance or Facility",NA,NA
"6167","Maintenance or Facility",40.69882421,-73.8470025
"6168","Maintenance or Facility",NA,NA
"6169","Maintenance or Facility",NA,NA
"6170","Maintenance or Facility",NA,NA
"6171","Maintenance or Facility",NA,NA
"6172","Maintenance or Facility",NA,NA
"6173","Maintenance or Facility",40.76775865,-73.99326351
"6174","Maintenance or Facility",NA,NA
"6175","Maintenance or Facility",NA,NA
"6176","Maintenance or Facility",NA,NA
"6177","Maintenance or Facility",NA,NA
"6178","Maintenance or Facility",40.71625121,-73.8373273
"6179","Maintenance or Facility",NA,NA
"6180","Maintenance or Facility",NA,NA
"6181","Maintenance or Facility",40.76574912,-73.86407937
"6182","Maintenance or Facility",NA,NA
"6183","Maintenance or Facility",40.82265137,-73.95129903
"6184","Maintenance or Facility",NA,NA
"6185","Maintenance or Facility",NA,NA
"6186","Maintenance or Facility",NA,NA
"6187","Maintenance or Facility",NA,NA
"6188","Maintenance or Facility",NA,NA
"6189","Maintenance or Facility",NA,NA
"6190","Maintenance or Facility",NA,NA
"6191","Maintenance or Facility",40.63852557,-73.98130336
"6192","Maintenance or Facility",40.81273909,-73.93761829
"6193","Maintenance or Facility",NA,NA
"6194","Maintenance or Facility",NA,NA
"6195","Maintenance or Facility",NA,NA
"6196","Maintenance or Facility",NA,NA
"6197","Maintenance or Facility",NA,NA
"6198","Maintenance or Facility",NA,NA
"6199","Maintenance or Facility",40.77730373,-73.98258228
"6200","Maintenance or Facility",NA,NA
"6201","Maintenance or Facility",NA,NA
"6202","Maintenance or Facility",NA,NA
"6203","Maintenance or Facility",NA,NA
"6204","Maintenance or Facility",NA,NA
"6205","Maintenance or Facility",NA,NA
"6206","Maintenance or Facility",NA,NA
"6207","Maintenance or Facility",40.80297085,-73.96386163
"6208","Maintenance or Facility",40.68312633,-73.98743109
"6209","Maintenance or Facility",40.60179576,-73.97256646
"6210","Maintenance or Facility",40.75324397,-73.88968427
"6211","Maintenance or Facility",NA,NA
"6212","Maintenance or Facility",NA,NA
"6213","Maintenance or Facility",40.60915116,-73.96996672
"6214","Maintenance or Facility",NA,NA
"6215","Maintenance or Facility",40.70113153,-73.96086212
"6216","Maintenance or Facility",NA,NA
"6217","Maintenance or Facility",NA,NA
"6218","Maintenance or Facility",40.62630687,-73.9199387
"6219","Maintenance or Facility",NA,NA
"6220","Maintenance or Facility",40.76483422,-73.76203458
"6221","Maintenance or Facility",40.77855203,-73.79772083
"6222","Maintenance or Facility",40.68674495,-73.96552557
"6223","Maintenance or Facility",NA,NA
"6224","Maintenance or Facility",40.71625121,-73.8373273
"6225","Maintenance or Facility",NA,NA
"6226","Maintenance or Facility",NA,NA
"6227","Maintenance or Facility",NA,NA
"6228","Maintenance or Facility",NA,NA
"6229","Maintenance or Facility",NA,NA
"6230","Maintenance or Facility",NA,NA
"6231","Maintenance or Facility",NA,NA
"6232","Maintenance or Facility",NA,NA
"6233","Maintenance or Facility",40.73875498,-74.00549582
"6234","Maintenance or Facility",NA,NA
"6235","Maintenance or Facility",NA,NA
"6236","Maintenance or Facility",40.66822265,-73.97382603
"6237","Maintenance or Facility",40.70701054,-73.94652151
"6238","Maintenance or Facility",NA,NA
"6239","Maintenance or Facility",NA,NA
"6240","Maintenance or Facility",NA,NA
"6241","Maintenance or Facility",NA,NA
"6242","Maintenance or Facility",40.63148589,-74.01372648
"6243","Maintenance or Facility",NA,NA
"6244","Maintenance or Facility",NA,NA
"6245","Maintenance or Facility",NA,NA
"6246","Maintenance or Facility",40.82705969,-73.95201125
"6247","Maintenance or Facility",NA,NA
"6248","Maintenance or Facility",NA,NA
"6249","Maintenance or Facility",NA,NA
"6250","Maintenance or Facility",NA,NA
"6251","Maintenance or Facility",40.71105824,-73.9099644
"6252","Maintenance or Facility",NA,NA
"6253","Maintenance or Facility",NA,NA
"6254","Maintenance or Facility",NA,NA
"6255","Maintenance or Facility",NA,NA
"6256","Maintenance or Facility",NA,NA
"6257","Maintenance or Facility",40.85856355,-73.86779395
"6258","Maintenance or Facility",40.75038019,-73.72042527
"6259","Maintenance or Facility",NA,NA
"6260","Maintenance or Facility",NA,NA
"6261","Maintenance or Facility",NA,NA
"6262","Maintenance or Facility",NA,NA
"6263","Maintenance or Facility",NA,NA
"6264","Maintenance or Facility",NA,NA
"6265","Maintenance or Facility",NA,NA
"6266","Maintenance or Facility",40.66762166,-73.97433092
"6267","Maintenance or Facility",40.82781166,-73.92592933
"6268","Maintenance or Facility",NA,NA
"6269","Maintenance or Facility",NA,NA
"6270","Maintenance or Facility",NA,NA
"6271","Maintenance or Facility",40.71325414,-73.97758505
"6272","Maintenance or Facility",NA,NA
"6273","Maintenance or Facility",NA,NA
"6274","Maintenance or Facility",NA,NA
"6275","Maintenance or Facility",40.80612833,-73.96737459
"6276","Maintenance or Facility",NA,NA
"6277","Maintenance or Facility",40.78168422,-73.84593827
"6278","Maintenance or Facility",40.85863594,-73.84645773
"6279","Maintenance or Facility",NA,NA
"6280","Maintenance or Facility",NA,NA
"6281","Maintenance or Facility",40.75333914,-73.88875651
"6282","Maintenance or Facility",NA,NA
"6283","Maintenance or Facility",NA,NA
"6284","Maintenance or Facility",40.7011005,-73.84156225
"6285","Maintenance or Facility",40.68267068,-73.97186256
"6286","Maintenance or Facility",40.7101986,-73.99644349
"6287","Maintenance or Facility",40.71625121,-73.8373273
"6288","Maintenance or Facility",NA,NA
"6289","Maintenance or Facility",NA,NA
"6290","Maintenance or Facility",40.78806597,-73.79499072
"6291","Maintenance or Facility",40.7470222,-74.004652
"6292","Maintenance or Facility",NA,NA
"6293","Maintenance or Facility",NA,NA
"6294","Maintenance or Facility",40.70977315,-73.99621628
"6295","Maintenance or Facility",NA,NA
"6296","Maintenance or Facility",NA,NA
"6297","Maintenance or Facility",40.79956621,-73.93590417
"6298","Maintenance or Facility",40.632788,-73.9293595
"6299","Maintenance or Facility",40.63928668,-73.89868242
"6300","Maintenance or Facility",40.79423679,-73.96280457
"6301","Maintenance or Facility",NA,NA
"6302","Maintenance or Facility",NA,NA
"6303","Maintenance or Facility",NA,NA
"6304","Maintenance or Facility",NA,NA
"6305","Maintenance or Facility",40.79879327,-73.97358687
"6306","Maintenance or Facility",NA,NA
"6307","Maintenance or Facility",NA,NA
"6308","Maintenance or Facility",NA,NA
"6309","Maintenance or Facility",40.75333914,-73.88875651
"6310","Maintenance or Facility",40.78106247,-73.94941932
"6311","Maintenance or Facility",40.82542995,-73.93630562
"6312","Maintenance or Facility",40.86919378,-73.88037691
"6313","Maintenance or Facility",NA,NA
"6314","Maintenance or Facility",40.83026053,-73.91485118
"6315","Maintenance or Facility",40.66514122,-73.88556217
"6316","Maintenance or Facility",NA,NA
"6317","Maintenance or Facility",NA,NA
"6318","Maintenance or Facility",40.67948435,-73.93289736
"6319","Maintenance or Facility",NA,NA
"6320","Maintenance or Facility",40.85926003,-73.93416924
"6321","Maintenance or Facility",NA,NA
"6322","Maintenance or Facility",NA,NA
"6323","Maintenance or Facility",NA,NA
"6324","Maintenance or Facility",NA,NA
"6325","Maintenance or Facility",NA,NA
"6326","Maintenance or Facility",NA,NA
"6327","Maintenance or Facility",NA,NA
"6328","Maintenance or Facility",NA,NA
"6329","Maintenance or Facility",NA,NA
"6330","Maintenance or Facility",40.63827866,-74.03088952
"6331","Maintenance or Facility",40.73022696,-74.00685537
"6332","Maintenance or Facility",NA,NA
"6333","Maintenance or Facility",NA,NA
"6334","Maintenance or Facility",NA,NA
"6335","Maintenance or Facility",40.65448693,-73.89520671
"6336","Maintenance or Facility",NA,NA
"6337","Maintenance or Facility",NA,NA
"6338","Maintenance or Facility",NA,NA
"6339","Maintenance or Facility",NA,NA
"6340","Maintenance or Facility",NA,NA
"6341","Maintenance or Facility",NA,NA
"6342","Maintenance or Facility",NA,NA
"6343","Maintenance or Facility",NA,NA
"6344","Maintenance or Facility",NA,NA
"6345","Maintenance or Facility",NA,NA
"6346","Maintenance or Facility",NA,NA
"6347","Maintenance or Facility",40.59781084,-73.99937704
"6348","Maintenance or Facility",NA,NA
"6349","Maintenance or Facility",NA,NA
"6350","Maintenance or Facility",NA,NA
"6351","Maintenance or Facility",NA,NA
"6352","Maintenance or Facility",NA,NA
"6353","Maintenance or Facility",40.82138173,-73.95413258
"6354","Maintenance or Facility",NA,NA
"6355","Maintenance or Facility",NA,NA
"6356","Maintenance or Facility",40.71625121,-73.8373273
"6357","Maintenance or Facility",NA,NA
"6358","Maintenance or Facility",NA,NA
"6359","Maintenance or Facility",40.87394795,-73.88340209
"6360","Maintenance or Facility",40.73687757,-74.00553536
"6361","Maintenance or Facility",NA,NA
"6362","Maintenance or Facility",NA,NA
"6363","Maintenance or Facility",NA,NA
"6364","Maintenance or Facility",NA,NA
"6365","Maintenance or Facility",40.84328168,-73.90462434
"6366","Maintenance or Facility",NA,NA
"6367","Maintenance or Facility",NA,NA
"6368","Maintenance or Facility",NA,NA
"6369","Maintenance or Facility",40.67397505,-73.98569879
"6370","Maintenance or Facility",NA,NA
"6371","Maintenance or Facility",40.78351882,-73.79704132
"6372","Maintenance or Facility",NA,NA
"6373","Maintenance or Facility",NA,NA
"6374","Maintenance or Facility",NA,NA
"6375","Maintenance or Facility",NA,NA
"6376","Maintenance or Facility",40.75972507,-73.92059773
"6377","Maintenance or Facility",NA,NA
"6378","Maintenance or Facility",NA,NA
"6379","Maintenance or Facility",NA,NA
"6380","Maintenance or Facility",NA,NA
"6381","Maintenance or Facility",NA,NA
"6382","Maintenance or Facility",NA,NA
"6383","Maintenance or Facility",NA,NA
"6384","Maintenance or Facility",40.632788,-73.9293595
"6385","Maintenance or Facility",NA,NA
"6386","Maintenance or Facility",NA,NA
"6387","Maintenance or Facility",40.75934849,-73.91980044
"6388","Maintenance or Facility",40.62489267,-73.98440164
"6389","Maintenance or Facility",NA,NA
"6390","Maintenance or Facility",NA,NA
"6391","Maintenance or Facility",NA,NA
"6392","Maintenance or Facility",NA,NA
"6393","Maintenance or Facility",NA,NA
"6394","Maintenance or Facility",NA,NA
"6395","Maintenance or Facility",40.56441695,-74.10115364
"6396","Maintenance or Facility",NA,NA
"6397","Maintenance or Facility",NA,NA
"6398","Maintenance or Facility",NA,NA
"6399","Maintenance or Facility",40.82995788,-73.93008607
"6400","Maintenance or Facility",40.63602225,-74.15605298
"6401","Maintenance or Facility",40.60988704,-73.98554684
"6402","Maintenance or Facility",40.73652172,-73.87009291
"6403","Maintenance or Facility",40.63315336,-73.97761556
"6404","Maintenance or Facility",40.55160111,-74.19014543
"6405","Maintenance or Facility",40.68186966,-73.95581855
"6406","Maintenance or Facility",40.82678667,-73.89293358
"6407","Maintenance or Facility",40.67617418,-73.76542975
"6408","Maintenance or Facility",NA,NA
"6409","Maintenance or Facility",40.70685211,-73.9481952
"6410","Maintenance or Facility",NA,NA
"6411","Maintenance or Facility",40.77480903,-73.98441346
"6412","Maintenance or Facility",40.62593134,-74.17579966
"6413","Maintenance or Facility",NA,NA
"6414","Maintenance or Facility",NA,NA
"6415","Maintenance or Facility",NA,NA
"6416","Maintenance or Facility",NA,NA
"6417","Maintenance or Facility",NA,NA
"6418","Maintenance or Facility",NA,NA
"6419","Maintenance or Facility",NA,NA
"6420","Maintenance or Facility",NA,NA
"6421","Maintenance or Facility",NA,NA
"6422","Maintenance or Facility",40.58944868,-73.94083328
"6423","Maintenance or Facility",NA,NA
"6424","Maintenance or Facility",40.5748072,-74.13477973
"6425","Maintenance or Facility",NA,NA
"6426","Maintenance or Facility",NA,NA
"6427","Maintenance or Facility",NA,NA
